split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_n_factors
0.997409064670897,0.995937356886773,0.9970086206689044,0.9988742968162836,0.9956531792682378,0.996976503662219,0.001150719153971712,2,7381.500929069519,275.59268165073166,31.97089829444885,6.940631259491444,"{'n_epochs': 700, 'n_factors': 150}",700,150
0.9970924715135489,0.9961456061865038,0.9974404571777236,0.9981892626107031,0.9960088485362042,0.9969753292049367,0.0008156256292591978,1,6430.467627048492,1714.9448494329883,16.049012899398804,12.911382695674314,"{'n_epochs': 800, 'n_factors': 150}",800,150
